OrderID,OrderDate,Category,Region,Sales,Quantity,Discount,SubCategory,Profit
O3021,2024-02-15,Furniture,Central,1254.05,5,0.11,Chairs,284.99
O3022,2021-09-24,Furniture,South,1339.28,3,0.03,Tables,416.55
O3023,2026-01-20,Furniture,Central,1102.1,1,0.19,Chairs,265.08
O3024,2025-09-05,Furniture,South,426.41,9,0.07,Furnishings,130.76
O3025,2030-12-10,Furniture,East,1515.18,2,0.24,Bookcases,321.03
O3026,2029-10-17,Technology,East,1611.43,2,0.12,Copiers,402.23
O3027,2027-04-13,Furniture,Central,1114.89,4,0.14,Tables,148.99
O3028,2031-03-22,Technology,West,987.35,2,0.19,Copiers,150.32
O3029,2031-06-27,Furniture,Central,245.6,7,0.23,Tables,25.63
O3030,2025-02-19,Office Supplies,Central,186.22,1,0.07,Storage,35.05
O3031,2022-04-21,Office Supplies,East,692.34,2,0.29,Storage,68.29
O3032,2023-09-04,Furniture,South,635.48,5,0.19,Chairs,73.85
O3033,2024-04-22,Office Supplies,Central,1908.24,2,0.0,Binders,451.21
O3034,2026-05-15,Technology,West,1571.57,9,0.12,Machines,445.61
O3035,2022-07-12,Furniture,East,1326.65,4,0.13,Tables,241.17
O3036,2023-06-02,Technology,Central,1044.94,9,0.24,Machines,108.63
O3037,2027-01-04,Furniture,Central,351.39,1,0.09,Chairs,92.33
O3038,2034-01-14,Office Supplies,West,1957.34,1,0.1,Paper,536.85
O3039,2028-04-21,Technology,Central,762.58,1,0.02,Phones,180.81
O3040,2034-07-31,Office Supplies,Central,231.71,4,0.09,Paper,45.59
O3041,2033-10-22,Office Supplies,Central,997.72,9,0.22,Storage,125.98
O3042,2034-02-12,Furniture,Central,1750.52,8,0.19,Furnishings,287.07
O3043,2025-05-30,Technology,West,1776.84,7,0.02,Machines,360.85
O3044,2030-07-21,Office Supplies,Central,41.71,1,0.03,Paper,11.9
O3045,2027-09-21,Furniture,Central,1774.87,3,0.11,Furnishings,476.26
O3046,2033-04-22,Furniture,Central,557.54,9,0.22,Chairs,105.68
O3047,2026-05-01,Furniture,East,97.17,9,0.25,Furnishings,13.43
O3048,2034-03-04,Office Supplies,West,1698.62,5,0.0,Paper,413.35
O3049,2034-02-21,Furniture,East,1730.46,6,0.1,Furnishings,365.85
O3050,2028-09-09,Technology,East,1200.54,6,0.13,Machines,238.4
O3051,2031-06-23,Technology,West,1157.38,4,0.27,Phones,190.86
O3052,2030-09-07,Office Supplies,East,1629.98,1,0.15,Storage,430.66
O3053,2031-05-31,Technology,East,1576.89,5,0.08,Phones,269.0
O3054,2032-06-09,Furniture,East,1782.41,1,0.12,Furnishings,504.43
O3055,2033-11-13,Office Supplies,West,1114.44,1,0.13,Art,302.6
O3056,2026-05-25,Furniture,Central,1935.94,5,0.2,Bookcases,227.78
O3057,2031-06-20,Office Supplies,South,1992.37,5,0.01,Storage,443.38
O3058,2028-09-20,Office Supplies,South,250.76,7,0.12,Binders,46.83
O3059,2023-06-22,Furniture,West,1702.1,2,0.19,Bookcases,321.61
O3060,2021-12-31,Technology,South,1009.65,6,0.08,Phones,181.91
O3061,2032-08-29,Technology,West,787.38,2,0.18,Accessories,110.27
O3062,2029-07-17,Office Supplies,West,1233.88,5,0.11,Art,345.98
O3063,2028-01-03,Furniture,South,130.81,4,0.23,Bookcases,13.26
O3064,2026-02-07,Furniture,East,1022.79,5,0.02,Tables,255.53
O3065,2021-04-26,Office Supplies,Central,1744.36,2,0.28,Paper,304.3
O3066,2027-07-13,Technology,South,442.65,8,0.05,Phones,136.46
O3067,2034-08-17,Furniture,South,864.25,8,0.05,Chairs,194.81
O3068,2031-10-11,Technology,South,1880.17,6,0.25,Copiers,187.39
O3069,2034-07-07,Technology,South,868.56,3,0.26,Phones,156.82
O3070,2027-10-27,Office Supplies,West,729.57,4,0.03,Paper,219.52
O3071,2023-08-01,Office Supplies,West,892.26,1,0.27,Paper,189.16
O3072,2025-09-21,Technology,Central,1048.52,9,0.08,Machines,189.71
O3073,2027-05-24,Furniture,Central,1271.34,5,0.19,Tables,268.78
O3074,2028-07-30,Furniture,South,1605.37,8,0.02,Bookcases,405.51
O3075,2024-02-12,Office Supplies,South,915.16,3,0.11,Art,258.25
O3076,2027-12-03,Technology,South,1638.61,4,0.14,Phones,313.26
O3077,2032-04-10,Furniture,Central,1076.77,4,0.18,Furnishings,190.47
O3078,2030-05-14,Furniture,South,690.19,8,0.16,Tables,95.95
O3079,2034-01-31,Office Supplies,East,1322.74,9,0.14,Storage,235.63
O3080,2031-09-12,Technology,Central,1441.09,3,0.29,Phones,165.91
O3081,2030-12-17,Furniture,East,1124.94,7,0.06,Chairs,194.19
O3082,2029-02-01,Office Supplies,South,132.1,9,0.05,Paper,31.79
O3083,2027-06-26,Furniture,West,356.37,2,0.21,Bookcases,51.83
O3084,2032-07-23,Furniture,East,584.89,4,0.02,Tables,181.65
O3085,2021-10-04,Furniture,Central,579.6,3,0.14,Tables,84.66
O3086,2026-06-23,Office Supplies,East,1353.37,8,0.15,Storage,323.5
O3087,2024-05-12,Technology,Central,56.33,4,0.09,Accessories,14.76
O3088,2031-04-11,Office Supplies,South,1516.25,9,0.28,Storage,145.97
O3089,2031-03-25,Technology,East,545.38,1,0.08,Copiers,94.07
O3090,2022-11-27,Furniture,West,633.84,1,0.09,Tables,178.28
O3091,2024-08-02,Technology,East,1065.26,4,0.07,Accessories,215.62
O3092,2032-05-15,Furniture,West,447.53,3,0.04,Furnishings,90.33
O3093,2029-11-09,Furniture,Central,1771.25,3,0.11,Chairs,352.22
O3094,2032-04-07,Office Supplies,South,189.03,2,0.2,Binders,30.27
O3095,2027-05-01,Furniture,South,899.88,2,0.22,Bookcases,125.01
O3096,2028-10-12,Office Supplies,West,1701.86,8,0.24,Art,385.42
O3097,2032-07-10,Technology,Central,1239.37,1,0.06,Copiers,374.44
O3098,2030-09-30,Technology,South,598.81,8,0.01,Machines,195.18
O3099,2030-04-22,Furniture,Central,853.11,3,0.29,Bookcases,97.95
O3100,2022-06-26,Office Supplies,West,1419.25,2,0.0,Binders,488.83
O3101,2028-05-18,Furniture,West,1947.06,9,0.29,Furnishings,306.86
O3102,2033-10-19,Office Supplies,East,1788.41,5,0.25,Paper,357.32
O3103,2023-12-25,Office Supplies,South,698.02,5,0.27,Paper,97.81
O3104,2030-03-18,Office Supplies,South,1996.43,6,0.12,Binders,327.6
O3105,2021-01-25,Technology,East,26.94,4,0.06,Machines,8.16
O3106,2025-04-22,Office Supplies,West,74.71,7,0.18,Paper,13.67
O3107,2029-02-06,Technology,West,1651.2,7,0.22,Accessories,388.5
O3108,2032-08-07,Office Supplies,West,414.94,9,0.04,Paper,90.55
O3109,2025-11-03,Technology,West,140.32,6,0.24,Phones,32.11
O3110,2033-12-27,Technology,Central,489.55,1,0.06,Copiers,99.56
O3111,2027-02-14,Technology,South,863.68,9,0.15,Accessories,155.66
O3112,2021-07-20,Furniture,South,1466.52,9,0.26,Tables,233.33
O3113,2029-10-04,Office Supplies,West,1256.18,5,0.06,Storage,344.19
O3114,2021-09-14,Furniture,West,490.49,7,0.07,Tables,133.92
O3115,2031-04-06,Office Supplies,West,1016.48,1,0.02,Art,265.75
O3116,2033-09-17,Office Supplies,South,1853.9,4,0.04,Paper,355.07
O3117,2027-02-20,Furniture,South,1633.72,4,0.04,Bookcases,415.63
O3118,2029-09-11,Technology,West,659.92,5,0.06,Phones,145.32
O3119,2030-11-16,Office Supplies,Central,1964.88,6,0.09,Binders,498.39
O3120,2030-02-19,Technology,East,1423.07,4,0.24,Machines,152.75
O3121,2034-05-30,Furniture,East,143.65,6,0.27,Tables,17.83
O3122,2022-02-18,Technology,East,89.62,7,0.12,Accessories,25.53
O3123,2026-07-08,Office Supplies,South,353.45,3,0.04,Storage,68.33
O3124,2024-10-13,Office Supplies,South,1461.15,9,0.07,Storage,373.1
O3125,2024-01-04,Office Supplies,East,383.8,8,0.22,Art,39.76
O3126,2030-05-20,Furniture,East,1032.74,1,0.2,Furnishings,127.59
O3127,2031-01-04,Office Supplies,Central,204.66,2,0.29,Paper,29.83
O3128,2023-06-29,Furniture,South,1843.35,2,0.0,Tables,491.44
O3129,2021-07-07,Technology,South,701.04,9,0.23,Machines,117.27
O3130,2032-01-28,Office Supplies,East,1818.1,9,0.15,Binders,467.22
O3131,2031-04-15,Office Supplies,Central,1890.85,9,0.27,Binders,354.7
O3132,2026-07-09,Office Supplies,Central,32.13,1,0.17,Binders,7.97
O3133,2026-09-24,Technology,East,938.99,7,0.13,Phones,213.56
O3134,2030-12-24,Office Supplies,East,68.82,3,0.2,Art,11.94
O3135,2026-11-01,Furniture,South,1819.21,9,0.25,Bookcases,261.75
O3136,2021-12-24,Technology,East,1046.45,8,0.08,Phones,283.56
O3137,2027-08-20,Technology,West,168.39,3,0.03,Machines,44.32
O3138,2032-08-28,Technology,Central,238.35,1,0.13,Phones,35.96
O3139,2033-06-12,Technology,East,779.35,9,0.06,Accessories,149.08
O3140,2025-02-06,Technology,West,1881.66,1,0.13,Phones,354.81
O3141,2026-11-29,Furniture,Central,1391.96,3,0.3,Furnishings,83.76
O3142,2027-12-31,Technology,West,1737.89,6,0.17,Accessories,262.22
O3143,2027-06-01,Office Supplies,West,745.58,6,0.21,Paper,144.24
O3144,2029-01-30,Technology,East,105.56,4,0.2,Phones,10.75
O3145,2024-05-23,Technology,Central,1949.15,2,0.25,Phones,322.81
O3146,2023-09-01,Technology,West,54.0,6,0.28,Accessories,9.5
O3147,2033-12-11,Technology,South,1896.35,5,0.2,Copiers,238.04
O3148,2031-11-10,Technology,Central,749.98,6,0.14,Machines,117.86
O3149,2023-11-17,Furniture,South,39.98,7,0.1,Furnishings,6.17
O3150,2031-02-19,Furniture,East,1384.53,9,0.11,Furnishings,307.18
O3151,2028-08-12,Technology,South,1961.47,7,0.1,Machines,486.81
O3152,2025-05-08,Furniture,Central,1931.94,4,0.1,Furnishings,422.2
O3153,2031-08-15,Office Supplies,West,338.66,5,0.21,Paper,51.96
O3154,2027-06-27,Technology,West,378.87,6,0.18,Machines,67.5
O3155,2022-03-13,Office Supplies,Central,1139.77,9,0.06,Storage,327.38
O3156,2028-09-29,Office Supplies,West,1281.86,5,0.29,Storage,76.95
O3157,2025-04-06,Technology,South,1484.05,5,0.13,Phones,374.83
O3158,2031-07-26,Office Supplies,West,378.48,7,0.17,Binders,81.35
O3159,2024-07-28,Office Supplies,West,1918.83,2,0.21,Binders,251.78
O3160,2027-07-13,Office Supplies,South,1284.7,3,0.18,Binders,242.44
O3161,2021-07-02,Technology,South,1697.15,2,0.09,Accessories,275.61
O3162,2025-05-09,Technology,South,1089.33,2,0.24,Copiers,149.17
O3163,2025-05-07,Office Supplies,East,840.27,3,0.03,Paper,177.39
O3164,2022-10-22,Technology,South,1954.82,6,0.17,Copiers,231.34
O3165,2021-06-09,Technology,South,1172.6,5,0.08,Accessories,250.42
O3166,2031-10-29,Office Supplies,East,1736.41,5,0.18,Storage,380.13
O3167,2023-10-09,Technology,West,1907.52,2,0.07,Phones,578.27
O3168,2021-02-22,Furniture,South,1357.2,2,0.23,Bookcases,250.19
O3169,2027-04-27,Technology,Central,1106.9,1,0.07,Phones,249.38
O3170,2024-05-13,Furniture,South,26.95,3,0.27,Bookcases,5.79
O3171,2023-11-02,Office Supplies,South,99.24,7,0.26,Paper,11.16
O3172,2031-02-20,Technology,East,417.69,5,0.11,Machines,72.29
O3173,2032-01-29,Office Supplies,Central,388.3,7,0.12,Storage,81.37
O3174,2034-07-17,Office Supplies,West,524.42,9,0.21,Paper,89.54
O3175,2033-03-08,Office Supplies,West,623.77,6,0.03,Art,148.6
O3176,2024-06-18,Office Supplies,Central,732.93,2,0.02,Paper,215.72
O3177,2026-02-28,Office Supplies,South,852.66,1,0.04,Art,176.99
O3178,2025-12-15,Technology,East,215.76,1,0.17,Phones,41.33
O3179,2029-09-03,Furniture,Central,103.88,9,0.04,Bookcases,26.49
O3180,2031-05-26,Technology,Central,1354.41,6,0.08,Accessories,384.07
O3181,2027-05-31,Technology,West,1083.92,6,0.19,Copiers,264.53
O3182,2030-05-08,Technology,East,899.41,4,0.0,Phones,269.36
O3183,2023-03-29,Technology,Central,1276.19,2,0.05,Phones,281.79
O3184,2027-09-04,Furniture,East,1658.81,3,0.28,Bookcases,271.12
O3185,2023-06-08,Technology,South,866.83,3,0.2,Accessories,119.37
O3186,2022-10-30,Office Supplies,West,1289.42,8,0.09,Paper,386.8
O3187,2033-12-12,Technology,South,1908.07,6,0.01,Accessories,607.44
O3188,2028-03-09,Technology,East,1682.46,7,0.18,Copiers,293.89
O3189,2032-08-03,Furniture,South,863.48,9,0.07,Tables,244.06
O3190,2033-05-21,Furniture,West,1296.54,1,0.29,Tables,150.79
O3191,2023-03-30,Office Supplies,East,370.6,2,0.21,Art,39.35
O3192,2026-12-29,Technology,Central,1129.83,9,0.29,Accessories,181.92
O3193,2024-01-12,Technology,South,1963.03,5,0.25,Phones,266.37
O3194,2027-02-03,Technology,West,1046.26,4,0.14,Accessories,282.02
O3195,2021-07-17,Office Supplies,Central,1856.72,1,0.2,Storage,271.05
O3196,2028-04-25,Furniture,West,826.52,9,0.24,Bookcases,170.68
O3197,2030-07-25,Office Supplies,East,1997.71,9,0.17,Paper,433.63
O3198,2027-09-15,Technology,East,1166.86,4,0.02,Copiers,371.06
O3199,2022-04-16,Furniture,South,103.69,9,0.14,Bookcases,18.02
O3200,2026-05-03,Furniture,West,1181.77,1,0.04,Tables,294.5
O3201,2031-09-05,Office Supplies,West,563.65,5,0.21,Art,123.14
O3202,2026-07-04,Furniture,West,84.31,1,0.2,Furnishings,16.57
O3203,2031-05-29,Furniture,East,1645.29,4,0.3,Furnishings,171.09
O3204,2032-04-11,Technology,South,565.94,5,0.19,Machines,102.89
O3205,2031-05-25,Technology,West,1597.17,3,0.24,Phones,366.41
O3206,2031-12-03,Furniture,West,590.67,2,0.08,Tables,160.24
O3207,2021-08-23,Furniture,Central,404.77,6,0.1,Bookcases,98.03
O3208,2023-07-18,Office Supplies,West,1948.39,3,0.28,Storage,358.87
O3209,2030-11-17,Office Supplies,South,736.06,1,0.23,Paper,111.37
O3210,2022-06-07,Furniture,Central,1210.72,5,0.2,Bookcases,293.61
O3211,2030-08-25,Technology,Central,1227.76,2,0.08,Phones,298.1
O3212,2033-05-24,Furniture,Central,1129.74,2,0.21,Furnishings,162.72
O3213,2034-05-21,Furniture,East,1831.1,4,0.27,Tables,142.65
O3214,2025-06-18,Technology,Central,1355.39,4,0.07,Copiers,300.02
O3215,2033-09-03,Technology,West,819.39,4,0.21,Phones,147.73
O3216,2024-08-09,Office Supplies,East,1727.51,7,0.12,Storage,424.08
O3217,2028-10-28,Office Supplies,East,378.5,1,0.04,Binders,117.81
O3218,2024-01-30,Office Supplies,East,1097.59,8,0.23,Storage,248.71
O3219,2028-02-01,Office Supplies,East,1902.09,9,0.05,Art,362.1
O3220,2023-10-21,Technology,East,1258.29,6,0.08,Accessories,314.74
O3221,2024-10-10,Furniture,East,1637.6,4,0.23,Furnishings,302.94
O3222,2030-03-29,Office Supplies,East,1314.05,6,0.22,Art,152.18
O3223,2025-02-28,Office Supplies,Central,1681.95,7,0.08,Storage,406.76
O3224,2021-08-15,Technology,South,1890.09,6,0.28,Machines,208.34
O3225,2034-08-09,Technology,West,560.39,1,0.06,Accessories,101.77
O3226,2023-06-11,Furniture,West,355.93,5,0.3,Chairs,21.31
O3227,2032-02-25,Furniture,Central,978.3,8,0.22,Chairs,199.46
O3228,2027-03-08,Technology,Central,1409.69,8,0.12,Copiers,327.5
O3229,2028-08-20,Office Supplies,East,469.84,9,0.04,Paper,134.97
O3230,2022-02-01,Office Supplies,South,28.12,4,0.1,Paper,7.11
O3231,2026-09-10,Office Supplies,East,699.01,6,0.06,Binders,132.91
O3232,2033-12-28,Furniture,Central,1938.34,7,0.19,Chairs,247.59
O3233,2033-02-11,Office Supplies,East,1396.04,5,0.11,Art,255.3
O3234,2029-11-12,Office Supplies,West,814.62,8,0.09,Storage,175.03
O3235,2031-08-30,Technology,West,401.3,3,0.23,Phones,90.64
O3236,2026-06-29,Office Supplies,East,725.06,8,0.07,Binders,192.93
O3237,2026-07-10,Technology,South,356.28,5,0.18,Accessories,52.83
O3238,2029-09-07,Office Supplies,East,230.49,1,0.06,Paper,41.12
O3239,2028-04-22,Furniture,East,1815.35,6,0.21,Tables,358.77
O3240,2026-02-22,Office Supplies,South,1995.35,2,0.19,Binders,396.67
O3241,2024-04-11,Office Supplies,South,344.95,7,0.24,Storage,62.56
O3242,2025-11-08,Technology,South,127.95,9,0.02,Machines,29.32
O3243,2021-06-11,Technology,West,672.87,3,0.06,Copiers,166.57
O3244,2031-11-21,Technology,East,934.09,4,0.05,Phones,214.15
O3245,2025-10-18,Office Supplies,Central,425.55,4,0.06,Art,124.54
O3246,2023-02-15,Office Supplies,South,616.82,4,0.03,Storage,120.53
O3247,2023-07-29,Furniture,South,417.72,3,0.17,Chairs,65.3
O3248,2029-10-26,Office Supplies,East,1553.04,5,0.18,Storage,311.3
O3249,2022-06-24,Furniture,Central,1430.9,9,0.25,Chairs,151.37
O3250,2034-06-19,Technology,East,1277.2,8,0.13,Accessories,301.3
O3251,2025-01-01,Technology,East,786.69,2,0.16,Copiers,110.54
O3252,2021-12-22,Technology,South,1819.9,9,0.3,Accessories,97.22
O3253,2030-11-14,Furniture,South,1939.67,2,0.16,Tables,483.99
O3254,2030-02-06,Office Supplies,West,363.81,7,0.17,Art,60.03
O3255,2021-08-23,Technology,Central,461.57,5,0.3,Machines,33.94
O3256,2025-03-29,Office Supplies,Central,1060.75,7,0.3,Storage,80.52
O3257,2026-09-28,Office Supplies,South,200.68,5,0.13,Binders,53.76
O3258,2032-07-15,Technology,South,884.17,6,0.19,Machines,179.63
O3259,2026-10-03,Furniture,South,1171.95,8,0.14,Furnishings,320.47
O3260,2025-08-01,Office Supplies,Central,1053.71,1,0.22,Paper,221.29
O3261,2026-10-02,Technology,West,675.2,1,0.28,Accessories,118.25
O3262,2031-01-06,Office Supplies,Central,1094.04,5,0.09,Binders,251.6
O3263,2033-09-28,Office Supplies,South,1918.43,1,0.25,Art,380.08
O3264,2030-11-06,Office Supplies,South,427.91,3,0.2,Art,69.28
O3265,2031-04-07,Office Supplies,West,1316.57,9,0.08,Binders,373.97
O3266,2029-09-09,Office Supplies,East,105.93,7,0.24,Art,20.51
O3267,2025-12-21,Furniture,East,151.5,6,0.13,Bookcases,35.87
O3268,2031-07-09,Furniture,Central,1112.62,8,0.04,Bookcases,255.3
O3269,2026-06-29,Technology,East,227.78,8,0.3,Phones,32.94
O3270,2033-04-21,Furniture,East,64.25,6,0.13,Tables,13.56
O3271,2022-11-06,Furniture,Central,359.6,4,0.16,Chairs,68.05
O3272,2022-01-22,Furniture,South,1138.4,4,0.24,Bookcases,260.17
O3273,2026-11-29,Office Supplies,East,1412.62,4,0.29,Art,184.57
O3274,2028-04-15,Office Supplies,South,420.91,6,0.26,Art,31.48
O3275,2026-08-27,Technology,Central,1343.15,1,0.16,Accessories,287.39
O3276,2031-07-19,Technology,South,381.3,2,0.16,Accessories,87.39
O3277,2029-11-28,Technology,South,1234.65,6,0.08,Copiers,361.48
O3278,2034-08-20,Office Supplies,Central,835.68,1,0.14,Paper,187.95
O3279,2033-09-11,Furniture,South,1314.52,9,0.28,Chairs,82.71
O3280,2032-09-06,Furniture,East,1990.2,6,0.22,Bookcases,214.87
O3281,2023-01-10,Office Supplies,East,1876.88,7,0.0,Art,420.77
O3282,2024-11-02,Technology,East,28.48,1,0.03,Machines,6.17
O3283,2029-12-04,Technology,East,1773.17,8,0.28,Machines,319.11
O3284,2027-03-28,Technology,South,151.65,5,0.25,Accessories,18.42
O3285,2031-09-10,Office Supplies,East,1907.03,5,0.15,Storage,327.73
O3286,2031-09-29,Technology,South,578.01,6,0.19,Accessories,126.2
O3287,2032-07-16,Technology,West,776.43,7,0.09,Phones,168.38
O3288,2029-11-02,Office Supplies,South,201.44,7,0.24,Storage,18.07
O3289,2028-10-02,Furniture,East,242.3,5,0.18,Tables,47.92
O3290,2031-04-17,Office Supplies,West,1458.95,1,0.21,Art,167.06
O3291,2027-11-18,Office Supplies,Central,1889.78,9,0.11,Art,436.07
O3292,2026-11-22,Office Supplies,South,1229.28,6,0.13,Binders,309.71
O3293,2031-01-24,Office Supplies,East,1437.38,9,0.06,Binders,444.76
O3294,2028-07-08,Furniture,East,1528.7,4,0.28,Chairs,107.1
O3295,2031-08-03,Technology,East,540.37,2,0.28,Machines,57.06
O3296,2031-04-23,Office Supplies,Central,109.55,3,0.25,Paper,18.94
O3297,2027-02-01,Furniture,West,23.71,4,0.28,Furnishings,2.54
O3298,2028-08-24,Technology,West,714.29,8,0.2,Machines,119.75
O3299,2025-08-25,Technology,East,498.1,3,0.07,Machines,83.69
O3300,2030-06-25,Technology,South,143.39,8,0.23,Accessories,27.1
O3301,2032-02-16,Office Supplies,East,375.47,6,0.1,Art,106.07
O3302,2025-03-05,Office Supplies,East,266.51,4,0.13,Binders,75.03
O3303,2034-01-13,Technology,South,1831.46,7,0.08,Phones,521.2
O3304,2021-02-02,Technology,East,297.73,5,0.13,Phones,41.61
O3305,2032-01-09,Technology,Central,1084.54,5,0.2,Phones,214.5
O3306,2028-01-11,Technology,East,1194.35,9,0.03,Machines,309.75
O3307,2028-09-04,Technology,Central,1096.11,3,0.03,Machines,356.99
O3308,2031-09-02,Technology,East,216.13,4,0.21,Machines,49.78
O3309,2031-02-27,Furniture,West,651.22,5,0.23,Chairs,151.87
O3310,2022-12-21,Technology,South,121.52,1,0.17,Accessories,29.69
O3311,2033-07-16,Office Supplies,West,803.43,7,0.05,Storage,206.51
O3312,2023-08-31,Office Supplies,East,393.43,8,0.13,Storage,95.3
O3313,2031-03-08,Office Supplies,East,1132.03,6,0.23,Storage,260.03
O3314,2033-01-20,Technology,Central,1391.76,9,0.21,Accessories,252.91
O3315,2033-06-19,Office Supplies,East,1073.6,3,0.03,Art,333.89
O3316,2027-01-17,Furniture,East,879.79,2,0.29,Bookcases,172.73
O3317,2033-02-13,Technology,East,786.92,5,0.07,Copiers,197.19
O3318,2032-10-30,Office Supplies,West,1686.55,9,0.07,Art,318.54
O3319,2029-04-19,Furniture,Central,454.35,1,0.14,Bookcases,69.67
O3320,2030-10-16,Furniture,West,1473.75,1,0.1,Furnishings,246.55
O3321,2029-07-14,Office Supplies,Central,1519.82,3,0.3,Storage,184.58
O3322,2029-12-30,Furniture,West,850.02,3,0.02,Furnishings,222.72
O3323,2022-10-06,Office Supplies,East,608.66,5,0.09,Binders,150.71
O3324,2033-11-25,Furniture,West,951.67,4,0.11,Tables,206.92
O3325,2021-07-14,Technology,West,204.56,6,0.15,Copiers,55.43
O3326,2031-12-11,Technology,Central,110.94,8,0.0,Machines,27.04
O3327,2022-05-04,Technology,Central,240.97,8,0.02,Phones,77.37
O3328,2027-01-14,Technology,West,390.55,4,0.08,Machines,68.37
O3329,2028-04-11,Technology,Central,1018.27,1,0.17,Copiers,209.04
O3330,2029-12-21,Office Supplies,Central,1701.29,7,0.23,Storage,310.06
O3331,2024-01-08,Technology,Central,486.57,6,0.21,Copiers,102.59
O3332,2024-05-26,Technology,South,1871.62,5,0.17,Copiers,356.46
O3333,2022-05-31,Technology,Central,1910.72,4,0.12,Copiers,324.03
O3334,2022-01-28,Technology,South,1918.63,6,0.26,Phones,240.5
O3335,2022-09-23,Furniture,South,1678.37,8,0.14,Furnishings,286.71
O3336,2031-03-06,Technology,Central,740.37,6,0.09,Machines,161.3
O3337,2026-01-22,Technology,West,163.91,3,0.19,Copiers,30.24
O3338,2028-04-09,Office Supplies,Central,1146.26,9,0.21,Art,216.37
O3339,2023-09-07,Furniture,East,1126.19,3,0.12,Chairs,300.43
O3340,2033-05-27,Office Supplies,West,1702.95,4,0.01,Storage,564.53
O3341,2030-04-26,Technology,South,1992.06,5,0.03,Accessories,506.75
O3342,2031-08-08,Office Supplies,South,1026.15,2,0.25,Binders,90.61
O3343,2021-10-05,Office Supplies,West,703.5,2,0.02,Storage,217.78
O3344,2021-08-21,Technology,West,388.09,6,0.18,Machines,70.47
O3345,2025-04-02,Furniture,Central,29.5,2,0.06,Chairs,7.43
O3346,2029-12-15,Furniture,South,1028.05,1,0.07,Bookcases,261.5
O3347,2027-08-07,Office Supplies,East,1119.93,8,0.08,Art,291.38
O3348,2030-08-14,Technology,Central,1653.38,1,0.01,Machines,543.16
